seed,channel,calibrated,parameter,truth,posterior_mean,posterior_median,posterior_sd,q025,q975,relative_bias,relative_bias_median,covered_95,covered_50,interval_width_95,max_r_hat,min_ess_bulk,divergences,divergence_rate,seconds
0,email,False,decay,0.3,0.3905150731318665,0.39221391086323004,0.17063419238110403,0.08487996851359636,0.7192574795164163,0.30171691043955506,0.30737970287743355,True,True,0.6343775110028199,1.01,443.0,3,0.003,58.92620897293091
1,search,False,roas,2.234340710126482,2.2168895418876526,2.1149167785130105,0.726871046886929,1.1115178534014838,3.8965889969854843,-0.007810432920877827,-0.05344929315042161,True,True,2.7850711435840005,1.01,471.0,5,0.005,64.54674410820007
1,search,False,half_saturation,1.227201470139561,1.6818823478347449,1.4269687641429427,1.0116183372278844,0.6829100665087743,4.085192276591696,0.3705022270250998,0.16278280206155843,True,True,3.402282210082922,1.01,471.0,5,0.005,64.54674410820007
1,search,False,beta,0.25970686904414536,0.2817307071823371,0.2728751981412393,0.07519377912458916,0.1631333403912791,0.46121868689097545,0.08480267857084715,0.05070458531020044,True,True,0.2980853464996963,1.01,471.0,5,0.005,64.54674410820007
1,search,False,slope,1.1,1.0919167423937064,1.041602814981935,0.3113867604716003,0.6208962287679256,1.8532893794313068,-0.007348416005721538,-0.053088350016422835,True,True,1.2323931506633812,1.01,471.0,5,0.005,64.54674410820007
1,search,False,decay,0.15,0.25192658271341456,0.251607825000122,0.0693813212684721,0.11573236133277089,0.38146173640562164,0.6795105514227638,0.6773855000008135,True,False,0.26572937507285077,1.01,471.0,5,0.005,64.54674410820007
1,social,False,roas,1.9110075780854339,2.543013060916014,2.4301040316199383,0.822081863178438,1.1821499988034014,4.3869182425184645,0.3307184597686225,0.2716349529364857,True,False,3.204768243715063,1.01,471.0,5,0.005,64.54674410820007
1,social,False,half_saturation,1.2287227441241535,1.371666908971734,1.1893553077274963,0.7505254570734224,0.634066387210122,3.43332006102562,0.11633557328628481,-0.0320393160987011,True,True,2.799253673815498,1.01,471.0,5,0.005,64.54674410820007
1,social,False,beta,0.18978578891687548,0.24956848144784669,0.24088931930020718,0.06769361678612093,0.1410774375600854,0.41166485035807904,0.3150008905943717,0.26926953105911744,True,False,0.27058741279799364,1.01,471.0,5,0.005,64.54674410820007
1,social,False,slope,1.4,1.2016796598214419,1.1558211576951372,0.3565428332761726,0.645329321009555,2.054734357627927,-0.1416573858418272,-0.17441345878918768,True,False,1.4094050366183721,1.01,471.0,5,0.005,64.54674410820007
1,social,False,decay,0.45,0.45049820491430087,0.45380573817383046,0.060756103667144415,0.32124884811313326,0.5592783037514621,0.0011071220317796875,0.008457195941845451,True,True,0.2380294556383289,1.01,471.0,5,0.005,64.54674410820007
1,video,False,roas,1.5852349116281546,1.9252359164458872,1.7634876063470792,0.7724311165063444,0.9292495501059281,3.9519330026198642,0.2144798870651456,0.11244560248540443,True,True,3.0226834525139363,1.01,471.0,5,0.005,64.54674410820007
1,video,False,half_saturation,1.7677915169977019,3.6993999084094424,3.166664246078517,2.088252808484907,1.507628062118892,8.774373443749338,1.0926675305537468,0.7913109185276364,True,False,7.266745381630447,1.01,471.0,5,0.005,64.54674410820007
1,video,False,beta,0.12985343452207268,0.2612895627496787,0.23777440209307144,0.12340907285813506,0.1223952051017652,0.5040686035026791,1.0121883083905978,0.8310982914560815,True,False,0.3816733984009139,1.01,471.0,5,0.005,64.54674410820007
1,video,False,slope,1.8,1.4416396626979338,1.4018366455666988,0.41428140450886586,0.8022563650127026,2.4120741977395252,-0.19908907627892572,-0.22120186357405622,True,False,1.6098178327268227,1.01,471.0,5,0.005,64.54674410820007
1,video,False,decay,0.65,0.6649051968199551,0.6679747040342328,0.04950113278259492,0.5610195161431146,0.7464930739304789,0.02293107203070009,0.027653390821896516,True,True,0.1854735577873643,1.01,471.0,5,0.005,64.54674410820007
1,tv,False,roas,1.0863937606203613,1.0767565729695165,1.0202848367504282,0.2517619786855543,0.8006537004957396,1.6918226577295898,-0.00887080541160477,-0.06085171534139059,True,True,0.8911689572338503,1.01,471.0,5,0.005,64.54674410820007
1,tv,False,half_saturation,4.16726780728576,6.584370493049695,5.553582807695877,3.841007231658364,2.905623437618293,17.09055467933365,0.5800209627847872,0.3326676048960378,True,False,14.184931241715358,1.01,471.0,5,0.005,64.54674410820007
1,tv,False,beta,0.1548252488532405,0.22297959425314015,0.18647621647913917,0.13617898764991973,0.1059047315620619,0.5823229385461743,0.4402017494220431,0.2044302712918663,True,True,0.4764182069841124,1.01,471.0,5,0.005,64.54674410820007
1,tv,False,slope,2.0,1.750904481517562,1.7099751905650284,0.45249241789311745,1.0063904314557102,2.7903341544715903,-0.12454775924121897,-0.14501240471748578,True,False,1.7839437230158801,1.01,471.0,5,0.005,64.54674410820007
1,email,False,roas,4.3698961468368065,2.230718952198582,1.9000664073843252,1.4076649574853297,0.5795622677564928,5.516484964225294,-0.48952586577754015,-0.5651918618798968,True,False,4.936922696468802,1.01,471.0,5,0.005,64.54674410820007
1,email,False,half_saturation,1.2412614613032666,2.199571341273752,1.7170934124294712,1.7276380737547108,0.44732558461428623,7.037453201701906,0.7720451410489332,0.38334546423974464,True,True,6.59012761708762,1.01,471.0,5,0.005,64.54674410820007
1,email,False,beta,0.04744644722921887,0.03774798800173873,0.03035069253351439,0.03501064520752181,0.006361939600331757,0.12002627308355653,-0.20440854466143363,-0.36031685603588093,True,False,0.11366433348322477,1.01,471.0,5,0.005,64.54674410820007
1,email,False,slope,1.0,1.4163321547611605,1.3606365810064744,0.45776040712929866,0.6794378284533835,2.472555319774573,0.4163321547611605,0.36063658100647444,True,False,1.7931174913211894,1.01,471.0,5,0.005,64.54674410820007
1,email,False,decay,0.3,0.3937914687442644,0.37731599731364296,0.19462483914603412,0.07700504236510318,0.7810696292059666,0.3126382291475481,0.2577199910454766,True,True,0.7040645868408634,1.01,471.0,5,0.005,64.54674410820007
2,search,False,roas,2.158948202589314,1.7695343652050177,1.6997089969171442,0.5006777204317633,0.9865037900323557,2.9383345677373884,-0.18037201490858204,-0.2127143231696738,True,False,1.9518307777050328,1.01,468.0,3,0.003,60.20220899581909
2,search,False,half_saturation,1.2042912944770927,1.8837889736659665,1.7001779086090263,0.7707320900213206,1.016136518933056,3.906559608488634,0.564230333894354,0.4117663362726949,True,False,2.890423089555578,1.01,468.0,3,0.003,60.20220899581909
2,search,False,beta,0.25508275706052885,0.26927540214477436,0.25710726918452276,0.06803192667240518,0.17145973776803305,0.4331711412259595,0.05563937463980647,0.007936687478697378,True,True,0.26171140345792643,1.01,468.0,3,0.003,60.20220899581909
2,search,False,slope,1.1,1.2872327566892348,1.2552953451311109,0.3295573422798091,0.7536853267110334,2.0206416966501184,0.17021159699021332,0.14117758648282797,True,True,1.2669563699390851,1.01,468.0,3,0.003,60.20220899581909
2,search,False,decay,0.15,0.22133224654638672,0.21961678783343236,0.06468904440300693,0.09876757640855909,0.35202450841638944,0.4755483103092449,0.4641119188895491,True,False,0.25325693200783034,1.01,468.0,3,0.003,60.20220899581909
2,social,False,roas,1.8740841229351781,1.8532894522163643,1.7821402638480899,0.5813649499302879,0.9598409211071927,3.1659646440647067,-0.01109591104493502,-0.04906068941189597,True,True,2.206123722957514,1.01,468.0,3,0.003,60.20220899581909
2,social,False,half_saturation,1.2054705220419348,1.6638440943935133,1.4067051392740022,0.9356333721934053,0.7724016614374236,4.315963953046329,0.38024453022305676,0.1669344986480449,True,True,3.5435622916089056,1.01,468.0,3,0.003,60.20220899581909
2,social,False,beta,0.18640663015961723,0.20888176687344504,0.1977981359285489,0.06132843768074961,0.12306494772203264,0.3627953443600659,0.12057047914327233,0.061111054682858046,True,True,0.23973039663803325,1.01,468.0,3,0.003,60.20220899581909
2,social,False,slope,1.4,1.3470537045975768,1.2956624676648651,0.39578084311938727,0.7509032223607083,2.26157087184677,-0.037818782430302234,-0.07452680881081054,True,True,1.510667649486062,1.01,468.0,3,0.003,60.20220899581909
2,social,False,decay,0.45,0.5245097790933151,0.5251700598962667,0.0602184502372049,0.3988029643575983,0.6332281095797465,0.1655772868740335,0.1670445775472594,True,False,0.2344251452221482,1.01,468.0,3,0.003,60.20220899581909
2,video,False,roas,1.5910372266443351,1.985489034030928,1.8646817472202157,0.683113153321356,0.9744410602744197,3.4901285833872735,0.24792116789029076,0.17199127461839828,True,True,2.5156875231128537,1.01,468.0,3,0.003,60.20220899581909
2,video,False,half_saturation,1.6560194315602224,2.384735448044283,1.9650785270617719,1.5631165707679977,0.9279908840804816,6.656718395435096,0.44004074022096423,0.18662769869213963,True,True,5.728727511354615,1.01,468.0,3,0.003,60.20220899581909
2,video,False,beta,0.12754137853026443,0.17994287220647737,0.1649976932955605,0.07037528783246554,0.09557442844727909,0.3499532457987818,0.41085876819010964,0.2936797076911633,True,False,0.2543788173515027,1.01,468.0,3,0.003,60.20220899581909
2,video,False,slope,1.8,1.3899453973092817,1.3384282802013256,0.4194283781697174,0.7701335102743284,2.369871412667618,-0.22780811260595463,-0.2564287332214858,True,False,1.5997379023932896,1.01,468.0,3,0.003,60.20220899581909
2,video,False,decay,0.65,0.6203096839445895,0.626591270505397,0.06676680487349809,0.4696579137837318,0.7318988765681893,-0.04567740931601616,-0.03601342999169699,True,True,0.2622409627844575,1.01,468.0,3,0.003,60.20220899581909
2,tv,False,roas,1.1273279758997703,1.2511756205278504,1.214966813932044,0.1892248772639528,0.9888241364274547,1.6865381780359974,0.10985946173227165,0.07774032039107807,True,True,0.6977140416085427,1.01,468.0,3,0.003,60.20220899581909
2,tv,False,half_saturation,3.6628721256948977,4.96959433127329,4.2723500574072855,2.603263378394404,2.5278939956462216,12.033324990815307,0.35674797283033444,0.1663934504939239,True,True,9.505430995169085,1.01,468.0,3,0.003,60.20220899581909
2,tv,False,beta,0.1520685667091614,0.2102496466200992,0.18884396229026656,0.09828303201860279,0.11183716016544243,0.45175342921712647,0.38259767399670414,0.24183430130856629,True,False,0.33991626905168404,1.01,468.0,3,0.003,60.20220899581909
2,tv,False,slope,2.0,1.8193161836128378,1.739722255144863,0.5021831173241614,1.0842271990431362,3.0487165013579225,-0.09034190819358112,-0.1301388724275685,True,True,1.9644893023147862,1.01,468.0,3,0.003,60.20220899581909
2,email,False,roas,4.261940170364865,2.6348787154108924,2.28992197486408,1.4839102821653551,0.7582316172363585,6.768559972614539,-0.38176543778527045,-0.4627043357419916,True,False,6.0103283553781806,1.01,468.0,3,0.003,60.20220899581909
2,email,False,half_saturation,1.2008618121314496,2.16621022338087,1.6205000988347051,1.738992858666517,0.5897775736547577,6.412021496598345,0.8038796816562862,0.34944760709679457,True,True,5.822243922943587,1.01,468.0,3,0.003,60.20220899581909
2,email,False,beta,0.046601657539904306,0.04261490806423047,0.036581755809364555,0.02925940866211762,0.011017897872634722,0.1081145932701989,-0.08554952089976722,-0.21501170257645574,True,True,0.09709669539756417,1.01,468.0,3,0.003,60.20220899581909
2,email,False,slope,1.0,1.4593284995745825,1.3983902703021394,0.4640603064387081,0.7661887296600322,2.543027541249445,0.45932849957458255,0.39839027030213936,True,False,1.7768388115894131,1.01,468.0,3,0.003,60.20220899581909
2,email,False,decay,0.3,0.2642604529616956,0.2405535052673578,0.1514961654435061,0.044140374793809306,0.6191460986994991,-0.11913182346101467,-0.19815498244214064,True,True,0.5750057239056898,1.01,468.0,3,0.003,60.20220899581909
3,search,False,roas,2.1747572076273647,1.9513817707951784,1.8718976084600054,0.5684536512627318,1.063213159814476,3.244073092409558,-0.10271281596343637,-0.13926133827958462,True,True,2.180859932595082,1.01,368.0,2,0.002,59.70300602912903
3,search,False,half_saturation,1.2025656262068318,1.3351805278522946,1.2339712989003284,0.4885169725085507,0.7180354824486701,2.566813945913876,0.11027664416432774,0.026115558277311896,True,True,1.8487784634652058,1.01,368.0,2,0.002,59.70300602912903
3,search,False,beta,0.258091719969011,0.23845766930810963,0.23241676810128836,0.05616109459659714,0.15246527520634637,0.37279968389435514,-0.07607392698711452,-0.09947995182024981,True,True,0.22033440868800877,1.01,368.0,2,0.002,59.70300602912903
3,search,False,slope,1.1,1.257471229706788,1.2103540337635126,0.3294312120316752,0.7413130191301868,2.0058775829378295,0.14315566336980723,0.10032184887592044,True,True,1.2645645638076428,1.01,368.0,2,0.002,59.70300602912903
3,search,False,decay,0.15,0.1374844443444584,0.13147373058500528,0.05807474385948989,0.03971279103074425,0.25522571910969927,-0.0834370377036107,-0.12350846276663145,True,True,0.215512928078955,1.01,368.0,2,0.002,59.70300602912903
3,social,False,roas,1.8381247197406658,1.6995845233948483,1.6326912427792204,0.5389566088403578,0.8740328290599738,2.983319935449895,-0.07537040052720885,-0.11176253425851826,True,True,2.1092871063899215,1.01,368.0,2,0.002,59.70300602912903
3,social,False,half_saturation,1.205610785149863,1.6378373321696094,1.4132874738991483,0.838762633792979,0.8510942053917816,3.730567091113899,0.35851250863355427,0.17225848616099612,True,True,2.8794728857221172,1.01,368.0,2,0.002,59.70300602912903
3,social,False,beta,0.18860548766966187,0.20054722351836593,0.19003017889978235,0.05935972276095047,0.11525046381371568,0.35021469642818975,0.06331595117539598,0.00755381642243516,True,True,0.23496423261447408,1.01,368.0,2,0.002,59.70300602912903
3,social,False,slope,1.4,1.3750121327425036,1.3216332946757063,0.40590572715364853,0.723553504871522,2.3184657927414865,-0.0178484766124974,-0.05597621808878113,True,True,1.5949122878699644,1.01,368.0,2,0.002,59.70300602912903
3,social,False,decay,0.45,0.3640595215913934,0.3640323013357851,0.07780980723881588,0.21196064067178777,0.5058552942011464,-0.19097884090801473,-0.19103933036492196,True,False,0.2938946535293586,1.01,368.0,2,0.002,59.70300602912903
3,video,False,roas,1.5861884201035947,3.1818830286599646,3.025733283416109,0.953003860405376,1.6838134965007054,5.393832717790159,1.0059931016594827,0.907549724274558,False,False,3.7100192212894534,1.01,368.0,2,0.002,59.70300602912903
3,video,False,half_saturation,1.7105467217296644,1.0067972895530273,0.9648438077704902,0.291404927297874,0.6173605607032557,1.6938964826246365,-0.4114178369036435,-0.43594419520160027,False,False,1.0765359219213808,1.01,368.0,2,0.002,59.70300602912903
3,video,False,beta,0.1290458599845055,0.1630163724227897,0.15672259547273765,0.04094544996596878,0.09837525457038981,0.2591425530762967,0.26324372159140214,0.21447209148402976,True,False,0.16076729850590687,1.01,368.0,2,0.002,59.70300602912903
3,video,False,slope,1.8,1.8140448511856457,1.7504009052400815,0.5627745787718693,0.8971212224213082,3.1202091764330784,0.007802695103136494,-0.02755505264439918,True,True,2.22308795401177,1.01,368.0,2,0.002,59.70300602912903
3,video,False,decay,0.65,0.6690512900797673,0.6723036169292284,0.04772654074831021,0.5742843246754527,0.75256523997627,0.029309677045795762,0.03431325681419743,True,True,0.17828091530081736,1.01,368.0,2,0.002,59.70300602912903
3,tv,False,roas,1.0487944719974354,1.6344763943902254,1.503468683445357,0.5287676482004956,0.9691505975468746,3.089890570653039,0.5584334567261355,0.43352079324177967,True,False,2.1207399731061645,1.01,368.0,2,0.002,59.70300602912903
3,tv,False,half_saturation,4.383877749413351,4.729964998280053,4.0104893693568195,2.670719731445019,1.921779518259149,12.26512991033695,0.07894546076541835,-0.08517308223444373,True,True,10.343350392077802,1.01,368.0,2,0.002,59.70300602912903
3,tv,False,beta,0.1538623715199873,0.19229868928732086,0.17914770246955772,0.06463137820236728,0.10927475634594838,0.35884481540106855,0.24980973182478558,0.1643373275725557,True,True,0.24957005905512017,1.01,368.0,2,0.002,59.70300602912903
3,tv,False,slope,2.0,1.3578006440994714,1.3169452554652894,0.3791027471036788,0.7436401497247762,2.218254870555493,-0.3210996779502643,-0.3415273722673553,True,False,1.4746147208307168,1.01,368.0,2,0.002,59.70300602912903
3,email,False,roas,4.317205306686439,3.0906453268274974,2.7352882967879424,1.8280195035399907,0.7127893840494867,7.3447235789372325,-0.2841097174506062,-0.3664215383615047,True,False,6.631934194887746,1.01,368.0,2,0.002,59.70300602912903
3,email,False,half_saturation,1.2195851048319446,1.8522100523622753,1.4208671359066345,1.5583858291686614,0.5232103222674568,5.733812161106571,0.518721444714188,0.16504139832244508,True,True,5.210601838839114,1.01,368.0,2,0.002,59.70300602912903
3,email,False,beta,0.04715137191741547,0.04291398570891445,0.03809259395168961,0.026100471722761646,0.00901697850419284,0.10326137515125045,-0.08986771829084213,-0.1921211959981164,True,True,0.09424439664705761,1.01,368.0,2,0.002,59.70300602912903
3,email,False,slope,1.0,1.5278982176683065,1.4200855590773918,0.5556109850119022,0.7626455344183246,2.8642238185601694,0.5278982176683065,0.42008555907739176,True,False,2.1015782841418447,1.01,368.0,2,0.002,59.70300602912903
3,email,False,decay,0.3,0.3329322585743825,0.3282097588285197,0.1478370629075806,0.07833198719348361,0.6426345182597609,0.10977419524794178,0.0940325294283991,True,True,0.5643025310662773,1.01,368.0,2,0.002,59.70300602912903
4,search,False,roas,2.227345105051925,2.17351906886988,2.096808689563293,0.6650060626493691,1.1177506450836434,3.5824403340107343,-0.024166006453135616,-0.05860628206763182,True,True,2.464689688927091,1.02,492.0,3,0.003,55.22860598564148
4,search,False,half_saturation,1.2140538375184282,1.1901061976293026,1.135267770613039,0.37371668582904166,0.6794638980558655,2.0955434824268444,-0.019725352491842953,-0.06489503551706648,True,True,1.416079584370979,1.02,492.0,3,0.003,55.22860598564148
4,search,False,beta,0.25600967903298544,0.24129221680557225,0.23586083949631031,0.058911571771936275,0.14643480120900554,0.36682025924229805,-0.05748791328126669,-0.07870342876403144,True,True,0.22038545803329251,1.02,492.0,3,0.003,55.22860598564148
4,search,False,slope,1.1,1.4085022794608086,1.3390448614332437,0.4087805373881059,0.8132518969255644,2.314856611497276,0.2804566176916441,0.21731351039385785,True,False,1.5016047145717117,1.02,492.0,3,0.003,55.22860598564148
4,search,False,decay,0.15,0.17188525448905775,0.1690202449883083,0.0620390408943011,0.05641662708545036,0.3024804247911445,0.1459016965937184,0.1268016332553888,True,True,0.24606379770569414,1.02,492.0,3,0.003,55.22860598564148
4,social,False,roas,1.7838504858085769,2.201489177843375,2.130088418011623,0.6260782286450365,1.194415849438953,3.584917305519194,0.23412202724237433,0.19409582527097533,True,True,2.3905014560802407,1.02,492.0,3,0.003,55.22860598564148
4,social,False,half_saturation,1.1954606695117032,0.9836627369594426,0.9448065914428887,0.2698502137894194,0.5812892815510097,1.60161182654157,-0.1771684656415935,-0.20967153873091987,True,False,1.0203225449905604,1.02,492.0,3,0.003,55.22860598564148
4,social,False,beta,0.18708399621641245,0.20063189875261234,0.1963471125476203,0.04472846668966252,0.1250050515964678,0.3020736059024016,0.07241614895016533,0.04951314125497188,True,True,0.17706855430593382,1.02,492.0,3,0.003,55.22860598564148
4,social,False,slope,1.4,1.553917078141435,1.5028014823331195,0.42097159206660945,0.8625808981563172,2.519851900802159,0.10994077010102514,0.07342963023794256,True,True,1.657271002645842,1.02,492.0,3,0.003,55.22860598564148
4,social,False,decay,0.45,0.3878776893919161,0.3925569879128189,0.06477424362201585,0.2496778907110406,0.5059698061365242,-0.1380495791290754,-0.1276511379715136,True,False,0.2562919154254836,1.02,492.0,3,0.003,55.22860598564148
4,video,False,roas,1.5765441205350323,2.231110789487373,2.0671066049036306,0.8153801669030141,1.1500290946822265,4.249614885738479,0.41519083445010097,0.3111631815303183,True,False,3.0995857910562528,1.02,492.0,3,0.003,55.22860598564148
4,video,False,half_saturation,1.6685796690646624,2.026167082368359,1.6793879123655047,1.2610189451044584,0.7838146256228882,5.5588975026546334,0.21430646671138298,0.006477511083963375,True,True,4.775082877031745,1.02,492.0,3,0.003,55.22860598564148
4,video,False,beta,0.12800483951649272,0.18181688633601095,0.17099985883100574,0.061912675648756285,0.0994366036055855,0.3243893628954257,0.42039072134131966,0.3358858889782316,True,False,0.2249527592898402,1.02,492.0,3,0.003,55.22860598564148
4,video,False,slope,1.8,1.406448135875562,1.3315969821223632,0.4491858015785125,0.7653332159050397,2.3844778808875344,-0.21863992451357667,-0.26022389882090935,True,False,1.6191446649824948,1.02,492.0,3,0.003,55.22860598564148
4,video,False,decay,0.65,0.573110382806962,0.5759219309257995,0.0570887721704718,0.4504382172848073,0.6751089473758728,-0.11829171875851999,-0.1139662601141547,True,False,0.22467073009106547,1.02,492.0,3,0.003,55.22860598564148
4,tv,False,roas,1.0838273706387733,1.3348969815403566,1.2678753355465688,0.28702106599862665,0.9577879646810462,2.0493254009858877,0.23165092311113242,0.16981298857522256,True,False,1.0915374363048413,1.02,492.0,3,0.003,55.22860598564148
4,tv,False,half_saturation,4.094381982302979,5.084763581009583,4.360518067851814,2.5815163711583367,2.4350400697281476,11.791026207601996,0.24188793400012515,0.06500030693255951,True,True,9.355986137873849,1.02,492.0,3,0.003,55.22860598564148
4,tv,False,beta,0.15262115480812596,0.19880205728719438,0.17975715915312312,0.07360269088085149,0.11179450242963057,0.3777429911217495,0.3025851988679201,0.17779975770142953,True,True,0.26594848869211896,1.02,492.0,3,0.003,55.22860598564148
4,tv,False,slope,2.0,1.6283025008329703,1.5657561643491,0.447439817918096,0.9413265247412147,2.65660306310317,-0.18584874958351483,-0.21712191782544998,True,False,1.7152765383619553,1.02,492.0,3,0.003,55.22860598564148
4,email,False,roas,4.285557045787689,1.287420726799947,1.0508904924321487,0.9592489336519153,0.29365361925858674,3.5230042419655456,-0.6995908086055315,-0.7547832215965768,False,False,3.229350622706959,1.02,492.0,3,0.003,55.22860598564148
4,email,False,half_saturation,1.2264052591771168,1.5566012939593674,1.1056774714777275,1.5754271124394406,0.21871290054221404,5.798870656137683,0.269238925967916,-0.09844037017616365,True,True,5.580157755595469,1.02,492.0,3,0.003,55.22860598564148
4,email,False,beta,0.04677099905410311,0.014960473743028472,0.011584144208595562,0.012070065501273194,0.00284429488501569,0.04640984034310135,-0.680133543315534,-0.7523220704523456,False,False,0.04356554545808566,1.02,492.0,3,0.003,55.22860598564148
4,email,False,slope,1.0,1.287352301576241,1.2035962217887475,0.4786557588007824,0.5988204599331863,2.42983669447642,0.2873523015762409,0.20359622178874748,True,True,1.8310162345432335,1.02,492.0,3,0.003,55.22860598564148
4,email,False,decay,0.3,0.4405799795989153,0.43553518106916767,0.21631191363511668,0.07494803437228499,0.8611718440491887,0.46859993199638444,0.4517839368972256,True,True,0.7862238096769036,1.02,492.0,3,0.003,55.22860598564148
5,search,False,roas,2.209266591963968,1.9670689405014945,1.8718675786375365,0.6627225251799308,0.971117103799703,3.5474193703685835,-0.1096280785412898,-0.15271991825418157,True,True,2.5763022665688804,1.01,466.0,20,0.02,58.802786111831665
5,search,False,half_saturation,1.208961237296478,1.3231955885543887,1.261807355082479,0.393667366965787,0.7327837299580141,2.4000693579260344,0.09448967240121413,0.04371200345858688,True,True,1.6672856279680204,1.01,466.0,20,0.02,58.802786111831665
5,search,False,beta,0.25649883016731617,0.2376280321995342,0.2303966748275067,0.0632065140040213,0.14191540380326517,0.38329388473774356,-0.07357069798514244,-0.10176325296603823,True,True,0.2413784809344784,1.01,466.0,20,0.02,58.802786111831665
5,search,False,slope,1.1,1.379610254734943,1.30291871305648,0.42679214224205964,0.7131934257467558,2.3507185965688753,0.2541911406681298,0.18447155732407272,True,True,1.6375251708221195,1.01,466.0,20,0.02,58.802786111831665
5,search,False,decay,0.15,0.09677993301804264,0.09364561147941808,0.04787451002396044,0.01798963879144241,0.20130590728935205,-0.35480044654638243,-0.37569592347054614,True,False,0.18331626849790963,1.01,466.0,20,0.02,58.802786111831665
5,social,False,roas,1.8991787923853627,2.3501753401105105,2.2755891979112652,0.7884764218667091,1.0815987570281702,4.109228084513774,0.23746924172352282,0.1981964031164924,True,True,3.027629327485603,1.01,466.0,20,0.02,58.802786111831665
5,social,False,half_saturation,1.236953435785579,1.3366394341515577,1.1689144442365782,0.8617332370533468,0.5984547982624147,2.969160888128686,0.08058993611402118,-0.05500529735445516,True,True,2.3707060898662715,1.01,466.0,20,0.02,58.802786111831665
5,social,False,beta,0.18744145281457722,0.22404414880492687,0.21739938966352,0.060683945131899654,0.13075026479318494,0.35926504886804844,0.19527535366767645,0.15982556899288478,True,True,0.2285147840748635,1.01,466.0,20,0.02,58.802786111831665
5,social,False,slope,1.4,1.2194911059807,1.1565143744839155,0.3757155651910097,0.6673025983993249,2.106895309983968,-0.12893492429949988,-0.17391830394006033,True,True,1.439592711584643,1.01,466.0,20,0.02,58.802786111831665
5,social,False,decay,0.45,0.41615354467713184,0.41847924517392476,0.06802379556812274,0.2703067757669782,0.548434499226578,-0.07521434516192928,-0.07004612183572277,True,True,0.27812772345959985,1.01,466.0,20,0.02,58.802786111831665
5,video,False,roas,1.5791402041115203,2.0274429934383646,1.8650274728133165,0.8516742563483112,0.9231937419749318,4.280680386912364,0.2838904285760207,0.18103982658249548,True,True,3.357486644937432,1.01,466.0,20,0.02,58.802786111831665
5,video,False,half_saturation,1.7355837526512052,2.656898991653418,2.216977448811937,1.6179661557020204,0.9156331958284459,6.902319217873483,0.5308388244559504,0.27736702157148846,True,True,5.9866860220450375,1.01,466.0,20,0.02,58.802786111831665
5,video,False,beta,0.12824941508365809,0.1866854210456073,0.1734258449144957,0.06613601151118734,0.10134876159839598,0.3367154335165931,0.45564345009940954,0.35225447072307253,True,False,0.23536667191819713,1.01,466.0,20,0.02,58.802786111831665
5,video,False,slope,1.8,1.3166164431823624,1.275562797918842,0.38434415650198794,0.719805096578285,2.1692580337355873,-0.26854642045424315,-0.2913540011561989,True,False,1.4494529371573024,1.01,466.0,20,0.02,58.802786111831665
5,video,False,decay,0.65,0.6595368648048482,0.6641797474345463,0.061615894333399625,0.5227662395998794,0.7650316912045052,0.014672099699766409,0.021814996053148166,True,True,0.24226545160462576,1.01,466.0,20,0.02,58.802786111831665
5,tv,False,roas,1.1464670509124764,1.1213485280966753,1.0857403377164236,0.17282096497740357,0.8956166835002796,1.6006999675150628,-0.02190950258518914,-0.052968563856868066,True,True,0.7050832840147833,1.01,466.0,20,0.02,58.802786111831665
5,tv,False,half_saturation,3.3928603377549367,6.003813666912998,5.1654645658471745,2.972292383999354,2.878266339730293,15.040641137896088,0.7695434144765696,0.5224512805219604,True,False,12.162374798165795,1.01,466.0,20,0.02,58.802786111831665
5,tv,False,beta,0.15291276413820773,0.24922497490135445,0.21603416376545115,0.1282627942383428,0.12529079387749698,0.5758925503763661,0.62985069497597,0.4127935295852226,True,False,0.45060175649886913,1.01,466.0,20,0.02,58.802786111831665
5,tv,False,slope,2.0,1.73969251939709,1.7063043362905872,0.41129709377359774,1.0429276270089876,2.636670981699719,-0.130153740301455,-0.1468478318547064,True,False,1.5937433546907314,1.01,466.0,20,0.02,58.802786111831665
5,email,False,roas,4.278955792285155,2.8519440680387063,2.4448473333927754,1.638299639247604,0.8772433697891587,7.17826964605182,-0.3334953183716722,-0.4286345893545404,True,False,6.301026276262662,1.01,466.0,20,0.02,58.802786111831665
5,email,False,half_saturation,1.2123675251146355,3.2089360767950112,2.628674824345403,2.325718144038644,0.8649264430471367,8.73221951151679,1.646834404848967,1.1682161307453762,True,False,7.867293068469654,1.01,466.0,20,0.02,58.802786111831665
5,email,False,beta,0.046860363203644305,0.07816936565294161,0.06374321426637214,0.058960587740582826,0.02051491438274757,0.24073901663404795,0.6681340115362661,0.3602799873607225,True,True,0.22022410225130037,1.01,466.0,20,0.02,58.802786111831665
5,email,False,slope,1.0,1.5848626531810253,1.5210849199937067,0.46762020607539334,0.840992100318287,2.643415252926514,0.5848626531810253,0.5210849199937067,True,False,1.802423152608227,1.01,466.0,20,0.02,58.802786111831665
5,email,False,decay,0.3,0.2940459237102294,0.28284029322383747,0.14035736468803678,0.06649309220441209,0.600590003071886,-0.019846920965901904,-0.0571990225872084,True,True,0.5340969108674739,1.01,466.0,20,0.02,58.802786111831665
